Country,Region,Market,Product,Date,Open,High,Low,Close,Currency
Nigeria,Market Average,Market Average,gari,01/08/2021,42425.27,44290.21,39954.19,39954.19,NGN
Nigeria,Market Average,Market Average,gari,01/09/2021,41905.19,43714.91,39760,39760,NGN
Nigeria,Market Average,Market Average,gari,01/10/2021,40114.74,41857.02,38372.46,39825.81,NGN
Nigeria,Market Average,Market Average,gari,01/11/2021,38671.79,40240.96,37102.62,40105.35,NGN
Nigeria,Market Average,Market Average,gari,01/12/2021,39381.07,40869.73,37892.41,39960,NGN
Nigeria,Market Average,Market Average,gari,01/01/2022,41137.83,42486.11,39789.55,40000,NGN
Nigeria,Market Average,Market Average,gari,01/02/2022,41517.39,42785.78,40000,40000,NGN
Nigeria,Market Average,Market Average,gari,01/03/2022,39801.91,41038.92,38564.9,40487.74,NGN
Nigeria,Market Average,Market Average,gari,01/04/2022,39296.96,40451.74,38142.19,38717.33,NGN
Nigeria,Market Average,Market Average,gari,01/05/2022,38376.42,40848.22,37357.71,40848.22,NGN
Nigeria,Market Average,Market Average,gari,01/06/2022,42412.68,43676.71,40733.33,40733.33,NGN
Nigeria,Market Average,Market Average,gari,01/07/2022,42237.94,43489.88,40986,41244.78,NGN
Nigeria,Market Average,Market Average,gari,01/08/2022,40953.02,42142.87,39763.16,40833.33,NGN
Nigeria,Market Average,Market Average,gari,01/09/2022,39877.16,40948.82,38805.5,40018.67,NGN
Nigeria,Market Average,Market Average,gari,01/10/2022,39851.12,40811.39,38890.85,40025.16,NGN
Nigeria,Market Average,Market Average,gari,01/11/2022,40985.39,42045.52,40101.96,42045.52,NGN
Nigeria,Market Average,Market Average,gari,01/12/2022,43240.86,44162.81,42027.1,42027.1,NGN
Nigeria,Market Average,Market Average,gari,01/01/2023,42258.55,43187.05,41330.06,42000,NGN
Nigeria,Market Average,Market Average,gari,01/02/2023,41662.33,42522.71,39383.16,39383.16,NGN
Nigeria,Market Average,Market Average,gari,01/03/2023,38913.97,39907.71,37920.23,39904.01,NGN
Nigeria,Market Average,Market Average,gari,01/04/2023,39767.86,40739.13,38796.59,40318.13,NGN
Nigeria,Market Average,Market Average,gari,01/05/2023,40764.7,41680.81,39848.59,41019.92,NGN
Nigeria,Market Average,Market Average,gari,01/06/2023,41697.26,45520.15,40834.73,45520.15,NGN
Nigeria,Market Average,Market Average,gari,01/07/2023,47425.37,48995.54,45855.19,48206.93,NGN
Nigeria,Market Average,Market Average,gari,01/08/2023,50763.67,52286.58,48036.8,48036.8,NGN
Nigeria,Market Average,Market Average,gari,01/09/2023,49267.42,50873.15,47661.7,48477.85,NGN
Nigeria,Market Average,Market Average,gari,01/10/2023,48128.29,49613.37,46643.21,49093.35,NGN
Nigeria,Market Average,Market Average,gari,01/11/2023,48460.06,50538.79,47063.81,50538.79,NGN
Nigeria,Market Average,Market Average,gari,01/12/2023,51517.31,52979.22,50055.39,51660.15,NGN
Nigeria,Market Average,Market Average,gari,01/01/2024,53962.39,55321.66,52603.13,53269.51,NGN
Nigeria,Market Average,Market Average,gari,01/02/2024,54727.15,60461.83,53428.61,60461.83,NGN
Nigeria,Market Average,Market Average,gari,01/03/2024,61904.51,64231.2,59577.82,61271.23,NGN
Nigeria,Market Average,Market Average,gari,01/04/2024,63238.7,65370.6,59766.7,59766.7,NGN
Nigeria,Market Average,Market Average,gari,01/05/2024,61164.93,65957.85,59021.29,65957.85,NGN
Nigeria,Market Average,Market Average,gari,01/06/2024,67600.12,70276.56,64923.67,66501.63,NGN
Nigeria,Market Average,Market Average,gari,01/07/2024,67376.36,69826.31,64926.41,68317.17,NGN
Nigeria,Market Average,Market Average,gari,01/08/2024,69384.74,71672.5,67096.97,69980.74,NGN
Nigeria,Market Average,Market Average,gari,01/09/2024,72008.11,74134.82,69686.32,69686.32,NGN
Nigeria,Market Average,Market Average,gari,01/10/2024,70450.06,72496.98,68403.14,69395.01,NGN
Nigeria,Market Average,Market Average,gari,01/11/2024,68746.46,70767.31,66867,70767.31,NGN
Nigeria,Market Average,Market Average,gari,01/12/2024,70579.75,72437.43,68722.06,70670.08,NGN
Nigeria,Market Average,Market Average,gari,01/01/2025,71893.17,73587.88,70198.47,70530.66,NGN
Nigeria,Market Average,Market Average,gari,01/02/2025,71931.95,73539.52,70324.38,72794.57,NGN
Nigeria,Market Average,Market Average,gari,01/03/2025,73433.05,74985.61,71880.49,74487.65,NGN
Nigeria,Market Average,Market Average,groundnuts,01/01/2007,26626.73,27086.16,25837.18,26592.69,NGN
Nigeria,Market Average,Market Average,groundnuts,01/02/2007,26427.84,27051.54,25336.07,25336.07,NGN
Nigeria,Market Average,Market Average,groundnuts,01/03/2007,24952.39,25554.17,24350.61,25143.58,NGN
Nigeria,Market Average,Market Average,groundnuts,01/04/2007,24843.35,25427.58,24259.12,25085.44,NGN
Nigeria,Market Average,Market Average,groundnuts,01/05/2007,25000.77,25571.47,24430.06,24973.79,NGN
Nigeria,Market Average,Market Average,groundnuts,01/06/2007,25055.32,25610.47,24500.17,25170.52,NGN
Nigeria,Market Average,Market Average,groundnuts,01/07/2007,25367.21,25914.19,24820.22,25348.39,NGN
Nigeria,Market Average,Market Average,groundnuts,01/08/2007,25551.81,26090.03,25013.58,25932.68,NGN
Nigeria,Market Average,Market Average,groundnuts,01/09/2007,26163.62,26704.88,25622.35,26240.66,NGN
Nigeria,Market Average,Market Average,groundnuts,01/10/2007,26420.25,27166.15,25884.98,27166.15,NGN
Nigeria,Market Average,Market Average,groundnuts,01/11/2007,27428.28,28438.45,26874.24,28438.45,NGN
Nigeria,Market Average,Market Average,groundnuts,01/12/2007,28905.94,29495.04,28316.85,28490.42,NGN
Nigeria,Market Average,Market Average,groundnuts,01/01/2008,28812.36,29909.52,28232.25,29909.52,NGN
Nigeria,Market Average,Market Average,groundnuts,01/02/2008,30295.77,30916.09,29675.46,29970.66,NGN
Nigeria,Market Average,Market Average,groundnuts,01/03/2008,30159.11,30768.46,29549.75,30737.83,NGN
Nigeria,Market Average,Market Average,groundnuts,01/04/2008,30863.17,31480.44,30045.05,30045.05,NGN
Nigeria,Market Average,Market Average,groundnuts,01/05/2008,29880.47,30766.42,29278.52,30766.42,NGN
Nigeria,Market Average,Market Average,groundnuts,01/06/2008,30676.71,32036.64,30058.82,32036.64,NGN
Nigeria,Market Average,Market Average,groundnuts,01/07/2008,32349.58,33075.68,31685.04,33075.68,NGN
Nigeria,Market Average,Market Average,groundnuts,01/08/2008,33725.53,34405.53,32087.57,32087.57,NGN
Nigeria,Market Average,Market Average,groundnuts,01/09/2008,32326.2,33014.62,31637.78,32376.12,NGN
Nigeria,Market Average,Market Average,groundnuts,01/10/2008,32288.78,32967.51,31610.05,31705.32,NGN
Nigeria,Market Average,Market Average,groundnuts,01/11/2008,31290.98,31946.21,30635.76,30976.7,NGN
Nigeria,Market Average,Market Average,groundnuts,01/12/2008,30427.28,31054.51,29800.05,30649.82,NGN
Nigeria,Market Average,Market Average,groundnuts,01/01/2009,30254.49,31921.13,29647.19,31921.13,NGN
Nigeria,Market Average,Market Average,groundnuts,01/02/2009,32164.08,32836.15,31492.01,31656.35,NGN
Nigeria,Market Average,Market Average,groundnuts,01/03/2009,32115.49,32771.2,31459.79,31844.43,NGN
Nigeria,Market Average,Market Average,groundnuts,01/04/2009,32233.8,32879.62,31587.99,32272.99,NGN
Nigeria,Market Average,Market Average,groundnuts,01/05/2009,32487.25,33126.78,31847.73,32059.71,NGN
Nigeria,Market Average,Market Average,groundnuts,01/06/2009,31970.79,33710.09,31346.7,33710.09,NGN
Nigeria,Market Average,Market Average,groundnuts,01/07/2009,33863.25,34562.2,33164.29,33805.19,NGN
Nigeria,Market Average,Market Average,groundnuts,01/08/2009,34033.09,34718.01,33348.18,34629.01,NGN
Nigeria,Market Average,Market Average,groundnuts,01/09/2009,34972.24,35664.02,34280.45,34405.6,NGN
Nigeria,Market Average,Market Average,groundnuts,01/10/2009,34556.6,35233.61,33879.6,34049.6,NGN
Nigeria,Market Average,Market Average,groundnuts,01/11/2009,33902.58,34561.65,33243.5,33692.78,NGN
Nigeria,Market Average,Market Average,groundnuts,01/12/2009,33351.65,34506.81,32713.65,34506.81,NGN
Nigeria,Market Average,Market Average,groundnuts,01/01/2010,34420.76,35084.09,33757.43,34913.56,NGN
Nigeria,Market Average,Market Average,groundnuts,01/02/2010,35138.61,35798.74,34478.48,34672.14,NGN
Nigeria,Market Average,Market Average,groundnuts,01/03/2010,34911.11,35555.52,34266.71,34633.83,NGN
Nigeria,Market Average,Market Average,groundnuts,01/04/2010,34736.37,35366.72,34106.03,35056.45,NGN
Nigeria,Market Average,Market Average,groundnuts,01/05/2010,35104.93,36446.97,34479.58,36446.97,NGN
Nigeria,Market Average,Market Average,groundnuts,01/06/2010,36758.98,37428.77,35537.44,35537.44,NGN
Nigeria,Market Average,Market Average,groundnuts,01/07/2010,35607.99,36271.33,34944.65,36081.58,NGN
Nigeria,Market Average,Market Average,groundnuts,01/08/2010,36089.61,36751.72,35427.5,35741.01,NGN
Nigeria,Market Average,Market Average,groundnuts,01/09/2010,35611.9,36254.87,34968.9,34968.9,NGN
Nigeria,Market Average,Market Average,groundnuts,01/10/2010,34648.98,35271.05,34026.91,34348.49,NGN
Nigeria,Market Average,Market Average,groundnuts,01/11/2010,33951.48,35624.1,33352.77,35624.1,NGN
Nigeria,Market Average,Market Average,groundnuts,01/12/2010,35708.1,36369.74,35046.46,35324.26,NGN
Nigeria,Market Average,Market Average,groundnuts,01/01/2011,35601.78,36245.42,34958.14,35522.14,NGN
Nigeria,Market Average,Market Average,groundnuts,01/02/2011,35820.32,36941.37,35187.8,36941.37,NGN
Nigeria,Market Average,Market Average,groundnuts,01/03/2011,37426.54,38093.29,36759.79,37619.95,NGN
Nigeria,Market Average,Market Average,groundnuts,01/04/2011,38088,38752.1,37423.89,38212.13,NGN
Nigeria,Market Average,Market Average,groundnuts,01/05/2011,38523.2,39182.58,37863.83,38780.38,NGN
Nigeria,Market Average,Market Average,groundnuts,01/06/2011,38924.1,39579.14,38269.06,38294.98,NGN
Nigeria,Market Average,Market Average,groundnuts,01/07/2011,38115.98,39151.43,37476.94,39151.43,NGN
Nigeria,Market Average,Market Average,groundnuts,01/08/2011,39059.9,39718.26,38401.53,39322.37,NGN
Nigeria,Market Average,Market Average,groundnuts,01/09/2011,39369.6,40016.92,38722.28,38991.62,NGN
Nigeria,Market Average,Market Average,groundnuts,01/10/2011,39021.2,39862.04,38391.45,39862.04,NGN
Nigeria,Market Average,Market Average,groundnuts,01/11/2011,40071.81,40714.31,39160.31,39160.31,NGN
Nigeria,Market Average,Market Average,groundnuts,01/12/2011,39189.15,39820.74,38557.56,39752.83,NGN
Nigeria,Market Average,Market Average,groundnuts,01/01/2012,39790.03,40422.5,39157.56,40119.28,NGN
Nigeria,Market Average,Market Average,groundnuts,01/02/2012,40215.03,40840.74,39589.31,39945.71,NGN
Nigeria,Market Average,Market Average,groundnuts,01/03/2012,39975.64,40585.73,39365.55,39922.73,NGN
Nigeria,Market Average,Market Average,groundnuts,01/04/2012,39884.19,40480,39288.38,39695.85,NGN
Nigeria,Market Average,Market Average,groundnuts,01/05/2012,39577.33,40156.87,38956.57,38956.57,NGN
Nigeria,Market Average,Market Average,groundnuts,01/06/2012,38683.65,39247.04,38048.63,38048.63,NGN
Nigeria,Market Average,Market Average,groundnuts,01/07/2012,37631.29,39459.14,37085.43,39459.14,NGN
Nigeria,Market Average,Market Average,groundnuts,01/08/2012,39523.12,40146.92,38467.2,38467.2,NGN
Nigeria,Market Average,Market Average,groundnuts,01/09/2012,38572.4,39186.88,36879.47,36879.47,NGN
Nigeria,Market Average,Market Average,groundnuts,01/10/2012,36603.44,37229.79,35977.09,36078.28,NGN
Nigeria,Market Average,Market Average,groundnuts,01/11/2012,35549.9,36200.93,34946.12,36200.93,NGN
Nigeria,Market Average,Market Average,groundnuts,01/12/2012,35840.14,36577.27,35239.91,36577.27,NGN
Nigeria,Market Average,Market Average,groundnuts,01/01/2013,36625.53,37228.84,36022.23,36549.2,NGN
Nigeria,Market Average,Market Average,groundnuts,01/02/2013,36836,37425.13,35451.8,35451.8,NGN
Nigeria,Market Average,Market Average,groundnuts,01/03/2013,35476.2,36070.75,34881.65,35863.68,NGN
Nigeria,Market Average,Market Average,groundnuts,01/04/2013,35812.64,36403.32,35221.96,35806.61,NGN
Nigeria,Market Average,Market Average,groundnuts,01/05/2013,35714.85,36291.08,35078.17,35078.17,NGN
Nigeria,Market Average,Market Average,groundnuts,01/06/2013,34846.45,35406.11,34286.78,34951.82,NGN
Nigeria,Market Average,Market Average,groundnuts,01/07/2013,34738.8,35283.9,34193.7,34374.18,NGN
Nigeria,Market Average,Market Average,groundnuts,01/08/2013,34166.24,34692.87,33475.68,33475.68,NGN
Nigeria,Market Average,Market Average,groundnuts,01/09/2013,33193.96,33705.41,31364.7,31364.7,NGN
Nigeria,Market Average,Market Average,groundnuts,01/10/2013,30751.34,31287.28,30215.4,30944.26,NGN
Nigeria,Market Average,Market Average,groundnuts,01/11/2013,30386.2,30903.64,29664.31,29664.31,NGN
Nigeria,Market Average,Market Average,groundnuts,01/12/2013,29188.48,29943.18,28692.51,29943.18,NGN
Nigeria,Market Average,Market Average,groundnuts,01/01/2014,29865.78,30368.49,29363.08,30191.69,NGN
Nigeria,Market Average,Market Average,groundnuts,01/02/2014,30491.03,30988.8,28971.5,28971.5,NGN
Nigeria,Market Average,Market Average,groundnuts,01/03/2014,29062.76,29579.52,28546.01,28955.4,NGN
Nigeria,Market Average,Market Average,groundnuts,01/04/2014,28876.63,29381.52,27101.88,27101.88,NGN
Nigeria,Market Average,Market Average,groundnuts,01/05/2014,26559.68,27086.07,26033.28,26726.96,NGN
Nigeria,Market Average,Market Average,groundnuts,01/06/2014,26128.31,26636.14,25620.48,25722.28,NGN
Nigeria,Market Average,Market Average,groundnuts,01/07/2014,25218.68,25699.9,22791.91,22791.91,NGN
Nigeria,Market Average,Market Average,groundnuts,01/08/2014,22091.95,22606.5,21577.41,22510.2,NGN
Nigeria,Market Average,Market Average,groundnuts,01/09/2014,22020.01,22520.51,21519.51,22182.33,NGN
Nigeria,Market Average,Market Average,groundnuts,01/10/2014,22044.73,22527.24,21562.21,22094.92,NGN
Nigeria,Market Average,Market Average,groundnuts,01/11/2014,22258.35,22728,21664.49,21664.49,NGN
Nigeria,Market Average,Market Average,groundnuts,01/12/2014,21838.5,22297.09,21060.45,21060.45,NGN
Nigeria,Market Average,Market Average,groundnuts,01/01/2015,21013.74,21464.27,20563.21,21021.37,NGN
Nigeria,Market Average,Market Average,groundnuts,01/02/2015,20859.66,21299.04,20420.27,21017.63,NGN
Nigeria,Market Average,Market Average,groundnuts,01/03/2015,20875.87,21305.77,20445.96,20774.41,NGN
Nigeria,Market Average,Market Average,groundnuts,01/04/2015,20676.68,21092.15,20057.8,20057.8,NGN
Nigeria,Market Average,Market Average,groundnuts,01/05/2015,19890.85,20567,19488.5,20567,NGN
Nigeria,Market Average,Market Average,groundnuts,01/06/2015,20580.79,20997.47,20164.11,20749.81,NGN
Nigeria,Market Average,Market Average,groundnuts,01/07/2015,20922.36,21772.62,20510.8,21772.62,NGN
Nigeria,Market Average,Market Average,groundnuts,01/08/2015,22214.92,22658.17,21771.67,22082.91,NGN
Nigeria,Market Average,Market Average,groundnuts,01/09/2015,22514.6,22954.33,22074.87,22143.04,NGN
Nigeria,Market Average,Market Average,groundnuts,01/10/2015,22327.87,22762.41,21893.34,21937.4,NGN
Nigeria,Market Average,Market Average,groundnuts,01/11/2015,21803.25,22227.97,21315.96,21315.96,NGN
Nigeria,Market Average,Market Average,groundnuts,01/12/2015,20916.41,21326.03,20506.79,21321.22,NGN
Nigeria,Market Average,Market Average,groundnuts,01/01/2016,20982.43,21443.06,20577.39,21443.06,NGN
Nigeria,Market Average,Market Average,groundnuts,01/02/2016,21371.82,21964.63,20967.61,21964.63,NGN
Nigeria,Market Average,Market Average,groundnuts,01/03/2016,22246.68,23872.97,21831.71,23872.97,NGN
Nigeria,Market Average,Market Average,groundnuts,01/04/2016,24744.5,27735.16,24228.23,27735.16,NGN
Nigeria,Market Average,Market Average,groundnuts,01/05/2016,29304.41,29971.36,28637.47,28874.19,NGN
Nigeria,Market Average,Market Average,groundnuts,01/06/2016,30191.78,30873.61,29509.95,29746.9,NGN
Nigeria,Market Average,Market Average,groundnuts,01/07/2016,30294.5,30984.37,29604.63,30323.7,NGN
Nigeria,Market Average,Market Average,groundnuts,01/08/2016,30125.75,30812.89,29061.06,29061.06,NGN
Nigeria,Market Average,Market Average,groundnuts,01/09/2016,28197.69,28859.58,27535.8,28536.33,NGN
Nigeria,Market Average,Market Average,groundnuts,01/10/2016,27624.01,31649.68,26986.96,31649.68,NGN
Nigeria,Market Average,Market Average,groundnuts,01/11/2016,31988.56,32957.14,30339.22,30339.22,NGN
Nigeria,Market Average,Market Average,groundnuts,01/12/2016,31010.19,31948.73,30071.65,31692.03,NGN
Nigeria,Market Average,Market Average,groundnuts,01/01/2017,32579.33,34387.05,31615.31,34387.05,NGN
Nigeria,Market Average,Market Average,groundnuts,01/02/2017,35592.81,36657.51,34528.1,36625.41,NGN
Nigeria,Market Average,Market Average,groundnuts,01/03/2017,37855.83,44040,36735.26,44040,NGN
Nigeria,Market Average,Market Average,groundnuts,01/04/2017,45727.93,47144.41,44311.46,46425,NGN
Nigeria,Market Average,Market Average,groundnuts,01/05/2017,47835.44,49693.86,46372.21,49693.86,NGN
Nigeria,Market Average,Market Average,groundnuts,01/06/2017,50836.6,52396.59,49276.6,50459.53,NGN
Nigeria,Market Average,Market Average,groundnuts,01/07/2017,50818.11,52366.92,49269.3,51068.61,NGN
Nigeria,Market Average,Market Average,groundnuts,01/08/2017,50791.97,52324.02,47210.22,47210.22,NGN
Nigeria,Market Average,Market Average,groundnuts,01/09/2017,45844.4,47317.1,40831.73,40831.73,NGN
Nigeria,Market Average,Market Average,groundnuts,01/10/2017,38688.68,40024.64,34172.41,34172.41,NGN
Nigeria,Market Average,Market Average,groundnuts,01/11/2017,32050.69,33180.04,30921.35,31859.13,NGN
Nigeria,Market Average,Market Average,groundnuts,01/12/2017,30352.03,31381.14,29322.91,29866.01,NGN
Nigeria,Market Average,Market Average,groundnuts,01/01/2018,29153.85,30099.01,28208.7,29588.43,NGN
Nigeria,Market Average,Market Average,groundnuts,01/02/2018,29718.86,30636.11,28801.62,28992.8,NGN
Nigeria,Market Average,Market Average,groundnuts,01/03/2018,29467.39,30352.22,28582.57,29862.67,NGN
Nigeria,Market Average,Market Average,groundnuts,01/04/2018,30529.48,31714.93,29636.85,31714.93,NGN
Nigeria,Market Average,Market Average,groundnuts,01/05/2018,32590.79,33536.65,31340.59,31340.59,NGN
Nigeria,Market Average,Market Average,groundnuts,01/06/2018,31705.18,32637.6,30698.86,30698.86,NGN
Nigeria,Market Average,Market Average,groundnuts,01/07/2018,30374.99,31279.89,29470.09,30565.68,NGN
Nigeria,Market Average,Market Average,groundnuts,01/08/2018,29947.63,30828.43,28211.78,28211.78,NGN
Nigeria,Market Average,Market Average,groundnuts,01/09/2018,27277.96,28108.85,26447.07,27906.64,NGN
Nigeria,Market Average,Market Average,groundnuts,01/10/2018,27231.44,28040.05,26374.58,26374.58,NGN
Nigeria,Market Average,Market Average,groundnuts,01/11/2018,25928.68,26685.48,25171.88,25648.28,NGN
Nigeria,Market Average,Market Average,groundnuts,01/12/2018,25446.12,26166.4,24725.84,25717.15,NGN
Nigeria,Market Average,Market Average,groundnuts,01/01/2019,25816.07,26522.94,25109.2,25588.42,NGN
Nigeria,Market Average,Market Average,groundnuts,01/02/2019,25804.15,26492.22,25116.08,25630.15,NGN
Nigeria,Market Average,Market Average,groundnuts,01/03/2019,25814.72,26488.63,25140.81,25656.94,NGN
Nigeria,Market Average,Market Average,groundnuts,01/04/2019,25721.66,26381.25,25062.08,25274.06,NGN
Nigeria,Market Average,Market Average,groundnuts,01/05/2019,25134.37,25772.75,24495.99,25200.03,NGN
